ridership_id,trip_id,station_id,boardings,alightings
12271,784,147,39,4
12272,1236,9,52,42
12273,549,194,6,54
12274,1200,213,33,11
12275,385,189,22,23
12276,2301,30,55,38
12277,5376,2,41,44
12278,4768,168,52,60
12279,3732,3,47,47
12280,3921,191,54,51
12281,2450,157,9,11
12282,2693,106,4,42
12283,4888,172,40,36
12284,5686,90,58,10
12285,2054,125,42,3
12286,4430,54,23,39
12287,4852,205,54,18
12288,1047,171,23,6
12289,5717,31,54,708
12290,5142,202,23,44
12291,45,150,36,0
12292,855,158,-9,13
12293,2483,114,5,25
12294,2273,67,7,20
12295,1886,100,51,6
12296,1267,185,19,717
12297,214,32,11,30
12298,4319,47,29,0
12299,841,126,27,2
12300,5603,213,16,0
12301,3300,61,52,44
12302,3462,141,34,29
12303,3065,88,10,36
12304,271,15,52,25
12305,4896,18,27,38
12306,3938,11,34,12
12307,1888,139,29,35
12308,2901,2,35,12
12309,270,199,51,3
12310,3842,12,19,28
12311,345,4,15,55
12312,761,97,3,572
12313,3356,24,55,11
12314,1595,58,60,28
12315,4666,89,26,32
12316,4668,111,59,32
12317,1853,66,30,2
12318,2307,111,11,21
12319,4772,126,37,33
12320,4319,202,26,8
12321,2760,215,42,747
12322,1148,131,8,14
12323,4281,61,21,10
12324,1729,152,5,38
12325,4232,108,8,58
12326,5599,123,45,30
12327,253,36,35,31
12328,4494,197,55,51
12329,5723,45,34,45
12330,856,203,12,5
12331,4785,118,56,36
12332,777,36,15,3
12333,2869,184,22,55
12334,2892,27,28,56
12335,4781,97,44,18
12336,4440,80,40,27
12337,4941,73,29,56
12338,1858,169,42,56
12339,745,169,54,56
12340,5319,126,10,17
12341,2589,63,36,16
12342,1193,164,12,53
12343,1859,184,49,12
12344,2324,56,18,41
12345,2468,137,47,58
12346,628,166,5,21
12347,3053,184,30,14
12348,1674,54,16,57
12349,3120,3,19,54
12350,1369,150,3,40
12351,4949,88,54,2
12352,2277,36,30,20
12353,5977,213,10,25
12354,2138,14,49,53
12355,237,22,46,47
12356,2035,106,15,10
12357,4918,58,58,34
12358,2236,180,60,55
12359,709,96,37,27
12360,5650,146,38,5
12361,4807,141,,21
12362,3333,21,25,6
12363,1767,47,31,55
12364,2272,204,56,31
12365,4460,82,24,15
12366,123,108,,60
12367,5524,215,56,44
12368,692,50,6,11
12369,1055,149,35,50
12370,2086,107,40,24
12371,1942,83,6,47
12372,1096,187,48,54
12373,3501,183,7,4
12374,3218,53,13,38
12375,311,149,2,27
12376,2846,134,41,9
12377,1880,220,-5,0
12378,3163,57,19,58
12379,4534,107,60,37
12380,4766,167,42,27
12381,715,112,43,53
12382,5613,152,40,5
12383,4672,11,44,35
12384,5106,198,8,4
12385,223,52,-3,40
12386,5614,118,13,46
12387,1641,168,24,21
12388,5214,96,25,37
12389,2108,47,2,37
12390,2680,142,53,9
12391,5344,82,0,57
12392,2354,108,20,50
12393,3121,116,2,7
12394,1183,172,38,54
12395,5119,142,32,45
12396,2923,140,19,39
12397,591,104,50,22
12398,2439,152,4,56
12399,928,98,33,53
12400,149,89,11,22
12401,1805,165,43,17
12402,4180,200,21,0
12403,4251,53,32,39
12404,2207,209,45,37
12405,485,3,38,53
12406,2605,187,16,10
12407,4580,206,19,12
12408,1309,54,43,60
12409,3861,71,56,32
12410,5792,204,22,12
12411,5432,220,40,0
12412,5478,120,41,18
12413,388,38,47,41
12414,4039,49,44,42
12415,3748,161,10,34
12416,2476,101,26,28
12417,2417,155,58,15
12418,892,97,19,51
12419,4189,124,16,11
12420,229,19,44,32
12421,1285,208,14,55
12422,4098,215,43,21
12423,4612,132,3,25
12424,2927,82,9,16
12425,2954,58,2,15
12426,4515,219,27,52
12427,1693,7,16,53
12428,5401,2,3,39
12429,3074,90,52,41
12430,1633,128,11,38
12431,3386,130,49,54
12432,588,184,60,8
12433,4437,69,17,7
12434,3014,60,41,14
12435,1390,142,54,27
12436,5885,143,32,31
12437,4055,137,31,12
12438,4864,218,17,50
12439,3368,209,15,17
12440,5475,95,59,14
12441,2530,201,49,27
12442,394,110,57,26
12443,4016,58,21,45
12444,3115,83,22,9
12445,4175,12,48,3
12446,4087,182,25,37
12447,3198,101,55,27
12448,5811,220,7,20
12449,5163,52,56,1
12450,3593,190,23,36
12451,3686,160,29,29
12452,3138,98,,35
12453,278,204,51,48
12454,158,44,28,13
12455,778,62,29,8
12456,2719,19,8,20
12457,2790,121,39,37
12458,3061,34,15,16
12459,392,47,52,44
12460,4932,157,59,3
12461,1724,210,27,39
12462,3599,118,47,36
12463,3728,169,29,18
12464,1331,171,50,59
12465,360,90,2,13
12466,1430,124,55,15
12467,5417,172,59,57
12468,4979,190,6,44
12469,3927,183,47,29
12470,244,135,25,25
12471,2269,115,38,15
12472,5817,190,3,8
12473,4829,36,57,29
12474,4453,27,45,30
12475,2912,173,11,30
12476,3550,148,0,40
12477,5193,7,19,22
12478,4804,218,58,28
12479,5529,153,6,58
12480,3394,190,29,5
12481,2019,124,59,2
12482,5559,220,54,7
12483,5781,114,12,54
12484,1391,216,31,32
12485,5817,31,9,28
12486,519,1,23,57
12487,1792,172,32,44
12488,2528,195,39,43
12489,5508,119,34,41
12490,643,70,6,22
12491,3169,122,37,28
12492,5609,133,1,32
12493,2437,120,26,8
12494,5989,148,36,25
12495,2037,51,19,24
12496,597,178,29,32
12497,4026,123,5,3
12498,5283,41,3,13
12499,3557,67,7,59
12500,5042,176,18,28
12501,639,118,36,36
12502,4345,104,32,16
12503,4412,106,48,15
12504,2212,100,38,34
12505,5157,106,34,22
12506,546,58,5,10
12507,5572,121,13,5
12508,1048,204,55,53
12509,2934,156,59,0
12510,1569,104,40,6
12511,1150,152,53,6
12512,5694,31,43,24
12513,5749,74,21,5
12514,4472,87,44,33
12515,609,50,48,0
12516,4905,133,54,5
12517,5090,212,51,6
12518,5751,84,38,42
12519,1175,207,16,33
12520,2369,61,60,3
12521,5152,105,30,55
12522,3238,126,7,8
12523,4295,141,39,6
12524,5794,155,40,37
12525,3200,136,34,30
12526,4965,127,50,11
12527,1610,212,31,8
12528,5233,178,51,13
12529,3824,87,8,12
12530,3008,204,51,26
12531,3825,26,1,42
12532,4190,175,36,58
12533,1564,52,52,21
12534,615,201,12,40
12535,75,137,21,9
12536,632,148,23,53
12537,1721,12,47,56
12538,3685,198,8,52
12539,4209,120,6,24
12540,2393,81,55,52
12541,3988,210,58,52
12542,4206,60,36,36
12543,3863,75,7,13
12544,1001,208,45,8
12545,2131,105,40,38
12546,5896,145,31,55
12547,1852,114,49,3
12548,1079,72,31,7
12549,755,13,14,32
12550,1763,57,5,5
12551,3680,156,29,41
12552,2090,87,11,31
12553,5212,110,42,38
12554,3131,176,11,41
12555,1230,131,11,12
12556,3296,57,28,32
12557,2042,23,14,2
12558,3514,108,30,6
12559,1669,178,31,34
12560,4623,65,56,53
12561,4604,50,48,45
12562,5800,200,53,16
12563,2918,170,19,44
12564,1240,114,15,40
12565,2118,141,53,42
12566,3398,102,6,17
12567,3900,214,44,878
12568,1334,187,39,27
12569,5239,38,39,8
12570,2851,153,3,37
12571,1217,28,56,21
12572,5880,89,24,15
12573,5709,87,9,23
12574,5842,176,32,32
12575,4181,34,57,4
12576,5385,74,3,9
12577,4106,30,16,1
12578,2049,159,,47
12579,4385,120,15,5
12580,884,170,50,9
12581,2748,107,49,44
12582,4813,99,15,41
12583,4116,155,15,26
12584,4719,75,23,40
12585,2859,121,0,5
12586,5428,119,10,30
12587,2894,55,51,36
12588,4333,183,46,29
12589,2767,178,51,31
12590,3532,69,7,16
12591,4377,104,-9,42
12592,661,5,5,42
12593,224,13,11,46
12594,679,8,28,36
12595,1998,97,-3,38
12596,34,86,6,0
12597,4927,201,40,12
12598,4330,205,10,6
12599,2910,35,35,22
12600,215,196,8,49
12601,4097,19,50,13
12602,1089,142,41,15
12603,4350,35,34,47
12604,5531,181,50,41
12605,4601,209,26,30
12606,5826,52,46,3
12607,1888,214,51,22
12608,4285,174,-1,25
12609,43,5,17,42
12610,4228,52,22,9
12611,777,165,21,3
12612,2942,41,44,59
12613,5965,220,13,47
12614,3958,12,46,7
12615,3433,82,3,36
12616,4265,176,3,25
12617,2852,26,22,8
12618,265,25,41,9
12619,2262,1,46,7
12620,4872,198,27,40
12621,3422,69,8,17
12622,2596,77,57,31
12623,695,150,9,51
12624,2453,117,34,49
12625,1357,31,46,42
12626,1143,89,34,33
12627,4092,104,6,43
12628,1064,123,0,27
12629,1843,166,24,59
12630,1203,196,44,5
12631,1122,56,53,29
12632,4905,40,32,52
12633,2174,177,,33
12634,1346,195,39,32
12635,2753,192,32,29
12636,2435,195,17,7
12637,2374,5,17,15
12638,1532,183,60,33
12639,4223,61,15,53
12640,5932,171,52,4
12641,4446,168,49,10
12642,72,41,16,40
12643,2967,43,33,23
12644,1433,57,18,18
12645,1873,182,58,13
12646,614,20,39,48
12647,271,18,55,54
12648,1213,169,57,15
12649,3130,58,52,40
12650,5844,152,41,1
12651,5473,28,44,54
12652,346,118,40,27
12653,4029,130,23,22
12654,901,44,13,41
12655,377,20,27,31
12656,1847,9,9,6
12657,235,214,27,25
12658,3583,116,57,14
12659,4266,160,18,32
12660,1261,134,44,24
12661,3374,70,7,8
12662,2034,8,21,37
12663,5275,57,49,53
12664,4297,39,14,14
12665,3869,127,55,14
12666,2417,193,37,41
12667,1945,54,20,44
12668,3234,141,5,30
12669,2812,212,41,54
12670,5098,82,35,31
12671,386,98,24,32
12672,3098,194,3,38
12673,5337,142,46,22
12674,212,124,23,24
12675,3435,54,34,25
12676,1853,50,34,35
12677,372,170,4,29
12678,2851,138,53,0
12679,2242,156,57,60
12680,5460,108,3,13
12681,5747,47,56,12
12682,205,40,21,49
12683,3939,142,5,30
12684,3309,50,9,42
12685,959,72,42,26
12686,3727,15,41,9
12687,3821,94,60,57
12688,5534,28,,58
12689,2051,48,17,16
12690,3319,33,47,48
12691,741,110,55,45
12692,2228,148,29,17
12693,4959,159,22,50
12694,1887,145,24,2
12695,4153,52,51,48
12696,919,132,8,58
12697,542,216,6,34
12698,2444,133,57,716
12699,858,218,35,28
12700,3492,64,16,42
12701,2301,6,26,768
12702,4594,46,19,30
12703,1083,168,9,10
12704,4064,137,51,13
12705,5131,201,58,45
12706,5061,22,28,60
12707,5571,47,45,39
12708,1656,187,48,48
12709,4793,139,38,55
12710,511,191,56,32
12711,2842,219,14,10
12712,5575,120,30,2
12713,5420,207,3,58
12714,1722,120,5,58
12715,5539,162,38,24
12716,5695,122,27,26
12717,5796,152,0,21
12718,1642,69,48,38
12719,2913,113,16,18
12720,450,28,40,43
12721,4572,65,21,23
12722,2739,216,26,8
12723,570,117,36,6
12724,5536,4,6,53
12725,3154,66,12,45
12726,3846,20,26,4
12727,1185,154,30,49
12728,1143,15,53,8
12729,2942,88,43,18
12730,3847,45,27,5
12731,2202,79,33,13
12732,2092,26,47,28
12733,4054,42,13,3
12734,3225,18,43,8
12735,3375,151,18,17
12736,2854,198,23,5
12737,1773,121,8,15
12738,5527,60,32,9
12739,5012,40,21,26
12740,2070,111,24,52
12741,1624,124,45,26
12742,1262,136,30,17
12743,5292,40,40,20
12744,2294,51,30,58
12745,3031,146,40,7
12746,4359,17,22,32
12747,4111,197,16,37
12748,5188,152,55,17
12749,5151,99,40,10
12750,4454,120,8,16
12751,3330,49,20,42
12752,1211,47,7,53
12753,4728,59,14,31
12754,5232,206,54,12
12755,674,69,13,10
12756,4928,191,39,23
12757,3459,132,34,55
12758,1263,75,3,39
12759,728,155,53,17
12760,958,44,55,10
12761,2350,117,1,15
12762,4514,211,38,38
12763,717,151,51,11
12764,2529,158,53,38
12765,1353,142,48,36
12766,4132,42,56,5
12767,2340,159,16,22
12768,4164,210,25,30
12769,4693,33,47,6
12770,899,147,25,4
12771,1535,191,56,59
12772,490,19,0,8
12773,3826,29,34,8
12774,5636,159,0,37
12775,2162,98,47,31
12776,3992,94,1,54
12777,2201,104,52,4
12778,5526,33,16,31
12779,665,20,25,31
12780,5018,162,48,44
12781,2510,88,2,25
12782,3544,21,19,25
12783,901,26,29,49
12784,5966,147,24,37
12785,662,29,1,39
12786,5220,180,38,44
12787,4457,51,44,40
12788,3718,187,12,36
12789,3751,56,47,26
12790,786,49,2,45
12791,2933,1,16,29
12792,2254,36,52,55
12793,1557,135,14,55
12794,1953,150,0,51
12795,115,126,7,59
12796,3423,178,20,49
12797,4754,30,40,57
12798,463,111,6,33
12799,2837,67,38,27
12800,5781,67,17,29
12801,25,121,54,41
12802,5400,199,10,52
12803,2940,156,21,20
12804,3718,43,21,45
12805,5837,96,-8,54
12806,5557,144,38,11
12807,4842,38,7,19
12808,1064,41,33,39
12809,4672,151,11,44
12810,4566,4,12,57
12811,359,183,48,32
12812,3494,31,28,22
12813,1458,107,57,20
12814,1778,132,40,40
12815,3670,164,58,32
12816,4277,82,35,34
12817,5687,182,8,34
12818,4559,151,25,24
12819,1229,113,7,33
12820,2671,208,1,42
12821,4123,181,5,19
12822,2848,194,,34
12823,122,94,40,30
12824,3568,53,15,41
12825,1475,165,40,58
12826,5016,135,5,4
12827,1408,69,45,13
12828,5717,197,6,5
12829,415,183,43,46
12830,4324,170,,21
12831,295,100,40,49
12832,3314,167,21,41
12833,4066,87,6,35
12834,5782,208,8,12
12835,5224,214,5,19
12836,115,104,25,57
12837,5828,36,8,23
12838,3573,2,48,59
12839,1232,54,55,30
12840,4769,161,37,16
12841,476,93,51,16
12842,4832,91,10,45
12843,2074,162,58,47
12844,4514,172,24,29
12845,5327,80,-9,9
12846,2824,145,57,10
12847,3848,199,51,22
12848,981,60,0,41
12849,1976,173,31,14
12850,4631,121,50,60
12851,727,183,58,19
12852,1491,171,9,27
12853,258,139,7,18
12854,5954,199,15,59
12855,142,102,41,56
12856,3484,161,54,40
12857,382,208,51,30
12858,1982,198,42,53
12859,218,86,30,40
12860,1894,211,10,55
12861,5538,43,55,14
12862,3473,106,10,40
12863,4575,55,11,47
12864,3394,98,33,18
12865,3215,84,,9
12866,802,51,-8,10
12867,1667,120,6,59
12868,4726,213,17,2
12869,263,126,7,11
12870,3859,128,7,39
12871,805,110,16,41
12872,4332,37,52,47
12873,1139,212,7,43
12874,1379,114,8,57
12875,5411,211,29,21
12876,2978,45,39,15
12877,1465,126,27,31
12878,5163,11,10,11
12879,3,142,18,60
12880,2783,194,5,43
12881,660,104,1,33
12882,3087,166,55,8
12883,947,112,18,39
12884,1444,5,55,9
12885,4283,19,32,44
12886,2660,45,19,19
12887,2844,53,6,31
12888,3497,142,8,56
12889,2871,166,44,57
12890,2726,105,31,41
12891,1092,3,4,11
12892,2515,219,19,7
12893,5338,91,18,19
12894,1544,219,37,24
12895,4852,7,31,44
12896,551,81,9,15
12897,4876,213,50,12
12898,5322,206,55,31
12899,3377,151,38,23
12900,4729,169,53,60
12901,1585,48,-9,60
12902,2656,55,48,54
12903,4352,94,32,3
12904,1467,194,40,29
12905,2350,38,60,12
12906,3341,149,-10,36
12907,928,77,46,29
12908,88,144,54,2
12909,1121,94,29,14
12910,4383,44,7,2
12911,3764,186,50,44
12912,4207,9,26,24
12913,2932,106,-6,30
12914,1664,76,12,20
12915,3265,87,3,8
12916,3964,21,20,15
12917,5940,81,21,30
12918,5983,70,0,18
12919,4736,159,10,30
12920,367,169,32,50
12921,4637,16,33,28
12922,5594,215,35,2
12923,543,170,48,33
12924,3508,118,12,35
12925,3525,216,47,19
12926,4260,141,3,560
12927,5467,36,20,46
12928,287,88,56,13
12929,902,92,45,48
12930,3138,51,52,649
12931,4,178,45,8
12932,2851,182,52,5
12933,3950,22,37,60
12934,2252,208,20,8
12935,1934,192,58,4
12936,1968,129,-1,26
12937,3071,45,35,8
12938,5450,83,12,17
12939,5663,196,20,52
12940,3957,92,26,29
12941,5857,218,54,42
12942,1780,104,13,10
12943,1476,207,20,573
12944,5659,220,18,25
12945,4198,183,7,31
12946,1842,181,8,8
12947,3016,123,5,5
12948,4224,124,13,52
12949,5640,127,29,29
12950,1241,98,20,37
12951,4256,201,19,14
12952,1444,9,4,30
12953,802,173,57,7
12954,2101,48,15,3
12955,4580,18,35,14
12956,5307,116,9,54
12957,3113,16,47,41
12958,5906,78,25,50
12959,1015,116,-4,39
12960,3310,216,31,15
12961,3477,206,14,27
12962,3502,156,7,46
12963,3685,191,2,1
12964,3747,188,17,21
12965,5857,136,15,8
12966,761,160,30,54
12967,1262,131,9,15
12968,2196,64,1,14
12969,5689,147,3,4
12970,4205,19,1,10
12971,5161,13,22,3
12972,2625,64,35,4
12973,5693,3,54,19
12974,5126,146,28,51
12975,2905,214,52,40
12976,2017,178,25,44
12977,2753,67,56,22
12978,1369,200,4,53
12979,76,141,45,56
12980,4751,87,18,52
12981,3556,61,19,34
12982,4200,57,11,37
12983,286,101,42,1
12984,5759,28,56,59
12985,5037,150,32,19
12986,2671,46,57,54
12987,3396,23,38,47
12988,4435,182,-5,34
12989,1270,124,17,13
12990,4307,68,8,57
12991,2657,185,1,50
12992,910,216,49,52
12993,2390,140,22,14
12994,3252,131,12,5
12995,4846,44,17,39
12996,2287,120,14,58
12997,1076,82,49,60
12998,1611,5,27,14
12999,2976,163,45,24
13000,4814,11,34,3
13001,5179,79,10,45
13002,3882,218,38,30
13003,3086,46,21,41
13004,3405,40,8,36
13005,4094,129,10,59
13006,4965,209,5,35
13007,2460,83,60,60
13008,1861,184,53,55
13009,1407,72,49,528
13010,4991,43,43,45
13011,3387,162,41,42
13012,1277,138,0,31
13013,3953,187,42,53
13014,4266,135,5,21
13015,4451,182,44,45
13016,3768,151,44,13
13017,1173,86,22,37
13018,2716,80,12,16
13019,3332,119,59,3
13020,5420,126,14,32
13021,5178,147,6,42
13022,1233,207,32,5
13023,902,144,50,2
13024,1915,218,59,43
13025,5312,11,23,41
13026,3405,50,21,31
13027,2231,64,18,860
13028,4399,145,1,11
13029,3688,214,50,28
13030,3746,73,54,19
13031,5374,190,8,30
13032,2117,64,36,4
13033,1479,43,35,14
13034,3653,84,7,37
13035,5725,181,44,8
13036,5376,164,32,48
13037,2088,136,20,38
13038,1631,135,36,31
13039,3905,39,58,60
13040,3073,27,38,54
13041,4753,124,47,4
13042,4331,115,44,31
13043,2171,201,53,59
13044,703,133,18,47
13045,3247,43,37,28
13046,4695,215,16,39
13047,5002,24,25,46
13048,656,198,51,0
13049,3591,111,51,60
13050,123,152,51,3
13051,5155,199,22,31
13052,84,76,22,9
13053,675,151,6,12
13054,1721,187,31,20
13055,3968,75,26,54
13056,3074,98,20,59
13057,1195,16,56,38
13058,3095,101,51,18
13059,496,113,2,31
13060,4207,17,19,17
13061,1335,19,1,10
13062,4823,189,2,40
13063,3878,74,52,55
13064,3119,179,5,39
13065,1627,134,20,32
13066,2424,4,27,33
13067,4601,149,41,13
13068,4261,188,5,43
13069,1146,208,49,16
13070,5655,70,,57
13071,549,174,30,52
13072,475,33,21,56
13073,4466,202,44,15
13074,5933,149,31,49
13075,819,218,1,38
13076,1480,170,60,8
13077,73,144,38,25
13078,4160,204,46,10
13079,2979,17,30,45
13080,858,69,23,23
13081,1388,92,12,47
13082,78,86,34,46
13083,5418,26,6,56
13084,1136,57,46,26
13085,4024,194,28,20
13086,1500,66,22,53
13087,678,38,56,22
13088,2046,183,24,34
13089,3467,176,17,51
13090,1577,30,7,17
13091,4949,56,36,44
13092,5617,15,49,40
13093,3917,16,33,50
13094,2985,216,-4,17
13095,2644,25,24,1
13096,2547,192,5,40
13097,2992,177,16,60
13098,429,190,12,34
13099,643,109,20,44
13100,1165,138,7,8
13101,4324,70,3,31
13102,4054,64,44,58
13103,2394,147,58,0
13104,1449,79,14,12
13105,1024,104,0,47
13106,1633,16,60,11
13107,1951,100,55,47
13108,3133,203,35,59
13109,5511,73,3,24
13110,1719,190,33,40
13111,2341,186,27,27
13112,4009,74,59,39
13113,1863,135,58,28
13114,4664,134,60,38
13115,3363,78,18,13
13116,5760,43,20,17
13117,3072,98,1,732
13118,5059,58,43,30
13119,1483,73,7,19
13120,594,159,34,45
13121,447,199,57,9
13122,4042,201,34,50
13123,3599,55,45,49
13124,2671,2,51,57
13125,104,111,30,46
13126,1256,214,12,42
13127,1079,117,33,6
13128,4892,100,49,31
13129,655,77,36,33
13130,3256,79,35,34
13131,3873,134,44,52
13132,4154,175,41,30
13133,1606,130,4,54
13134,2185,97,23,57
13135,3414,170,2,41
13136,2239,152,6,8
13137,3347,145,1,10
13138,5419,98,49,34
13139,3488,78,60,0
13140,2188,141,37,3
13141,5733,11,7,45
13142,5593,48,59,35
13143,4170,58,58,12
13144,503,205,27,52
13145,5393,113,45,58
13146,3496,196,44,30
13147,505,50,48,5
13148,3364,197,38,51
13149,2038,192,9,7
13150,4056,188,21,54
13151,2833,47,44,32
13152,1855,184,34,27
13153,1519,220,56,9
13154,582,124,3,42
13155,395,114,60,21
13156,4529,3,17,30
13157,5270,152,17,4
13158,3093,69,8,35
13159,3595,146,28,3
13160,1933,37,26,49
13161,3153,107,29,38
13162,3395,133,59,44
13163,868,140,6,45
13164,3110,216,8,8
13165,2132,196,56,57
13166,646,27,47,57
13167,1059,105,50,25
13168,1647,7,25,52
13169,3707,198,14,39
13170,2646,73,16,30
13171,2909,109,33,42
13172,2687,219,59,16
13173,5495,214,31,55
13174,4608,195,21,41
13175,3530,137,42,29
13176,332,5,4,51
13177,4469,72,22,27
13178,5125,133,44,2
13179,3308,113,47,27
13180,2833,107,,56
13181,4408,127,13,19
13182,5688,47,22,59
13183,4385,101,59,58
13184,5488,136,7,28
13185,997,65,,14
13186,287,187,11,3
13187,4180,20,35,13
13188,979,34,16,33
13189,3771,204,6,42
13190,4039,55,35,34
13191,5664,40,,40
13192,5684,202,2,50
13193,1981,40,16,0
13194,299,177,49,17
13195,815,64,,34
13196,4443,19,41,35
13197,3873,147,29,43
13198,1227,72,52,40
13199,563,115,16,11
13200,5441,106,56,56
13201,4585,137,21,7
13202,875,1,56,8
13203,5329,193,7,50
13204,1664,69,2,28
13205,2166,46,27,43
13206,3253,64,11,59
13207,4643,49,56,59
13208,3882,83,23,43
13209,2669,170,21,56
13210,4061,139,49,28
13211,5980,149,37,27
13212,1924,134,53,27
13213,2464,45,36,29
13214,2138,162,9,60
13215,2547,23,55,56
13216,2869,54,58,47
13217,4896,179,51,27
13218,3822,93,14,26
13219,1135,220,-8,48
13220,1868,192,21,35
13221,495,113,51,44
13222,1225,76,31,55
13223,3910,217,54,40
13224,5730,121,55,42
13225,1516,200,4,16
13226,2125,194,23,54
13227,282,21,41,17
13228,5199,200,8,13
13229,5382,115,48,38
13230,1007,137,17,21
13231,3612,84,18,12
13232,459,110,31,50
13233,3168,125,54,59
13234,139,175,25,36
13235,3729,148,39,46
13236,1032,200,33,24
13237,419,137,10,20
13238,1815,166,39,50
13239,153,90,17,14
13240,5328,114,-1,58
13241,2168,220,36,9
13242,1346,65,3,55
13243,3571,217,59,27
13244,168,200,56,52
13245,3318,65,2,60
13246,3139,42,29,33
13247,5820,109,26,12
13248,37,53,12,6
13249,3863,95,33,44
13250,391,119,28,24
13251,5446,91,34,15
13252,1677,173,43,40
13253,4820,126,32,23
13254,1249,148,27,16
13255,5050,167,13,37
13256,5633,179,40,55
13257,1024,181,7,13
13258,2644,70,,18
13259,2194,169,43,5
13260,5406,48,20,60
13261,2946,182,35,3
13262,4193,19,48,31
13263,4138,103,38,31
13264,5535,39,48,35
13265,3738,197,14,553
13266,629,1,43,12
13267,1736,92,35,60
13268,5028,158,20,8
13269,501,14,1,58
13270,4644,111,12,5
13271,260,147,34,46
13272,1992,51,46,4
13273,3195,205,22,39
13274,3708,56,51,57
13275,749,9,57,13
13276,92,103,6,44
13277,4103,195,43,30
13278,1022,155,11,52
13279,2275,32,52,35
13280,1955,72,34,11
13281,2427,119,5,22
13282,2671,180,7,20
13283,5185,41,32,55
13284,4574,196,37,22
13285,3606,187,5,5
13286,3355,163,60,38
13287,254,33,7,14
13288,4446,102,51,58
13289,5289,27,58,46
13290,4450,60,36,19
13291,4094,200,20,9
13292,5540,26,9,37
13293,65,72,-3,18
13294,4079,73,24,6
13295,1001,109,52,19
13296,1691,164,30,525
13297,274,152,2,25
13298,4911,186,51,5
13299,1854,156,3,16
13300,5286,72,57,54
13301,3200,60,13,7
13302,3232,128,,1
13303,5019,27,25,18
13304,611,158,46,48
13305,4601,178,22,13
13306,4254,160,26,55
13307,3815,65,25,15
13308,4713,75,21,49
13309,5291,177,12,46
13310,859,156,0,12
13311,612,184,24,59
13312,1839,131,18,16
13313,5300,34,27,14
13314,5302,108,11,14
13315,3416,53,17,20
13316,3192,211,10,53
13317,1676,95,54,40
13318,5580,54,21,50
13319,5442,211,10,29
13320,2145,135,54,2
13321,3242,106,58,49
13322,382,197,56,36
13323,2616,79,22,45
13324,5149,147,10,40
13325,2608,69,18,36
13326,568,116,27,19
13327,2437,193,37,15
13328,1965,142,16,34
13329,4465,207,30,26
13330,464,169,58,20
13331,4408,214,9,60
13332,3880,11,48,26
13333,318,142,29,41
13334,1737,23,47,39
13335,4178,89,,59
13336,8,134,10,3
13337,5674,169,42,25
13338,190,195,8,33
13339,5574,162,12,26
13340,3970,137,26,2
13341,2839,210,-4,33
